owner,tickLower,tickUpper,Withdrawable amount,amount
0x6ff0ec5008048e18453a4b0db705c2e59974474d,-6960,0,0,0
0x70589ee2287740af516ab8375a45bb3f0be3c54b,-96120,-24000,0.06327988677,63279886765608000
0x70589ee2287740af516ab8375a45bb3f0be3c54b,-69060,0,0,0
0x70589ee2287740af516ab8375a45bb3f0be3c54b,-27060,-24000,0,0
0x708f741b5fa76c9f4a70355207b4f0226ce265f3,-146040,-72600,2.135825009,2135825009352750000
0x708f741b5fa76c9f4a70355207b4f0226ce265f3,-69060,0,0,0
0x708f741b5fa76c9f4a70355207b4f0226ce265f3,-29940,-28680,0,0
0x708f741b5fa76c9f4a70355207b4f0226ce265f3,-24000,-21960,0,0
0x708f741b5fa76c9f4a70355207b4f0226ce265f3,-23040,-21960,0,0
0x71c1fbf575038bfa35964b9c907816f618f51ec7,-69060,0,0.0000006810052423,681005242276
0x71eeaeb679b69d0773adb1923566c8390b10917a,-69060,0,0,0
0x73064f6c1c5dad8d917782aec16ab564feb3c011,-69060,0,0,0
0x732b1ca0a0ec71b508cdaf9cc0342622c332a760,-24840,-16080,0.00001,10000000000000
0x7347069787b93345ddcc86d64f223342c0acebb1,-69060,0,0.0000007136412789,713641278868
0x737905797c38488ae42b3c465550cea7d2de4af5,-23040,0,0.001395961973,1395961972511940
0x7379e6927ebece670cba86d31c9efb8cee11daed,-69060,0,0.000003883406201,3883406201302
0x745f579d4ff2f6eede76df09e6085a386a9016c1,-101280,-29940,0,0
0x745f579d4ff2f6eede76df09e6085a386a9016c1,-69060,0,0,0
0x745f579d4ff2f6eede76df09e6085a386a9016c1,-32220,-29940,0,0
0x7607b0a0e89120ada6ecab8dd9783ac1900aaa9c,-69060,0,0,0
0x76c5fd525fd20c95d27aa7678efa016a7cb8db6b,-69060,0,0,0
0x7782cd2d6d213c1665361f39b3fcd236b6d216ee,-93060,0,0.000005021638891,5021638890887
0x7782cd2d6d213c1665361f39b3fcd236b6d216ee,-69060,0,0,0
0x7782cd2d6d213c1665361f39b3fcd236b6d216ee,-24000,0,0,0
0x788b9d3f3cc1900cd2c7f63354b6ebd7ec0945f4,-69060,0,1.090719092,1090719091814750000
0x78e3c67a69ebc366cbb32ddab02cdb21a9472bdb,-23040,23040,0.0001,100000000000000
0x79183df82d5646d0e3e6e1f836ac83e3deec481d,-69060,0,5.720606012,5720606012006590000
0x7927a35cfc901fc2f8ad25bb44d8da7c93671f3f,-29940,69060,0.01264293728,12642937284203800
0x79be2ff926d495004b427fc3c0fa0eedbf685b8d,-69060,0,0.0000003409288175,340928817518
0x79c3eb1a5cefac951daa0d59508f67c329ab0986,-48180,-43320,0.00001000687168,10006871677369
0x7a1527ed1e8859bf3f7d985c0dd420174f4425ea,-251220,-174480,4.188326259,4188326258847600000
0x7a1527ed1e8859bf3f7d985c0dd420174f4425ea,-69060,0,0,0
0x7a1527ed1e8859bf3f7d985c0dd420174f4425ea,-31440,-30660,0,0
0x7a1527ed1e8859bf3f7d985c0dd420174f4425ea,-31260,-30240,0,0
0x7a1527ed1e8859bf3f7d985c0dd420174f4425ea,-30720,-29940,0,0
0x7a1527ed1e8859bf3f7d985c0dd420174f4425ea,-30060,-28440,0,0
0x7a1527ed1e8859bf3f7d985c0dd420174f4425ea,-29520,-27900,0,0
0x7a1527ed1e8859bf3f7d985c0dd420174f4425ea,-29160,-27300,0,0
0x7a3cda9421e8b99bc1c7978b9e1589d6f6f7f4c8,-76020,0,0.000005633367664,5633367664349
0x7a3cda9421e8b99bc1c7978b9e1589d6f6f7f4c8,-69060,0,0,0
0x7a3cda9421e8b99bc1c7978b9e1589d6f6f7f4c8,-6960,0,0,0
0x7a3dcfd355e3c8bed53943ae6f6159e4072cf93d,-16080,69060,0.00001,10000000000000
0x7b18eca094837f455aa3317ec0e6e9ffdb1c302f,-69060,0,0.0000001811226449,181122644852
0x7b5f9224564a186582cd736a6a0cf0b6ada516ae,-23040,0,0.000329,329000000000000
0x7b6942d857f43623c74e32f0e7c1b8bf37bdff83,-76020,0,0.000006970541692,6970541692169
0x7b6942d857f43623c74e32f0e7c1b8bf37bdff83,-69060,0,0,0
0x7b6942d857f43623c74e32f0e7c1b8bf37bdff83,-6960,0,0,0
0x7c8152fee6019128883c4c5744cb17cdcaf23567,-69060,0,0,0
0x7cfd371b63927bb44bb3cea7b03d53f032853d55,-69060,0,12.08635753,12086357529777900000
0x7d2c7952a998e35ad294be1ee197a2ebecbb6eac,-23040,0,0.001,1000000000000000
0x7d64a5700128080878a4d8734e511b7dc04df1ea,-10980,-6960,0.0001,100000000000000
0x7da47fdcdc193f9dfd322e4ea2f70e4c9bdc6b3d,-69060,0,0,0
0x7f39e4fd77c4213ffade9eaae15d2fa3b69dc54c,-23040,23040,0.00001,10000000000000
0x7f4cb83fd6c52f46b03ff35b74fdfa1017319c7b,-69060,0,0,0
0x7f735b29092f3c43c17eb0e68cb6faa7880de473,-47040,0,0.003401454419,3401454419177620
0x7f735b29092f3c43c17eb0e68cb6faa7880de473,-24000,0,0,0
0x7f735b29092f3c43c17eb0e68cb6faa7880de473,-23040,0,0,0
0x7fb653f2f5a3ffa425f8e9a9efdff6778217ae26,-69060,0,0,0
0x8038636c00cd9e0b0159d5d27815683358b46e60,-27060,-16080,0.001,1000000000000000
0x8111babd7e9bb10cc2d678ae643adeb37b3e136f,-69060,0,0,0
0x811b23e4ab2b4beae94db8a7ff143c417af3cd9c,-69060,0,0.04729143381,47291433808715200
0x81353f4ab1b93443a0bcbb099536edfb60dff43e,-23040,23040,0.0001,100000000000000
0x82a9634d746052d0f3d2046c5fde87ed50d6064d,-23040,0,0.0011,1100000000000000
0x8330a84d3c16a55302f921c36979b1067418053a,-92100,23040,0.3013881131,301388113082484000
0x8330a84d3c16a55302f921c36979b1067418053a,-69060,0,0,0
0x8330a84d3c16a55302f921c36979b1067418053a,-23040,23040,0,0
0x833b47857c624da90e2f294d3dbd6dc3e3306c51,-69060,0,0,0
0x84c2fa2213267163b515a046a343eeb5b99cafc7,-69060,0,8.889466207,8889466206543870000
0x8608329bc622103ed155943ff69e23382ebb7748,-99000,-27060,0.0001676143297,167614329651924
0x8608329bc622103ed155943ff69e23382ebb7748,-69060,0,0,0
0x8608329bc622103ed155943ff69e23382ebb7748,-29940,-27060,0,0
0x86cea1b42ddd8eff0bfb8a519d9d8e65ba284619,-69060,0,1.166932106,1166932105905530000
0x87209c584b2542ffaa7e1b413e834058163deeb0,-23040,0,0.0003,300000000000000
0x87839be9572ebfcdc19ff7393b6993003447f0e3,-23040,0,0.0006,600000000000000
0x88151a9d93ab281a039da986e0b351197fe25b34,-10980,-6960,0.0001,100000000000000
0x88841b3c47577afbadcd0d9de48fea9192f97744,-76020,0,0.000005178635989,5178635989275
0x88841b3c47577afbadcd0d9de48fea9192f97744,-69060,0,0,0
0x88841b3c47577afbadcd0d9de48fea9192f97744,-6960,0,0,0
0x88c3eb3134a59a37ec4ee55e38b84b9625aab35d,-69060,0,0.05229102857,52291028573238000
0x89069a4a9a98f9161805e2a97155ac0eebda0047,-69060,0,0,0
0x8987f4f363f8d3bc5c5dc23b753982c4755d0c13,-69060,0,0.0000003760109156,376010915602
0x8a4a50b13fd2cb36feb96c408cb98b4c9f2b8f25,-20820,-17940,0.001,1000000000000000
0x8b1de9760c745098af64a4327b4c9d113ed424e4,-104640,-23040,0.008216598273,8216598273135930
0x8b1de9760c745098af64a4327b4c9d113ed424e4,-69060,0,0,0
0x8b1de9760c745098af64a4327b4c9d113ed424e4,-35580,-23040,0,0
0x8b20a2439acc43a5ed3b361231b5ff1b7536a163,-24840,0,0.0007257188533,725718853275147
0x8b59939316081a72b7fdb1304d61e10d427fb340,-23040,23040,0.0001,100000000000000
0x8bf4fd0efad48bb22213d08e972d7ad7a98c40a0,-69060,0,0,0
0x8c72b6abda7b68808851de83e3e59fd47b8c4609,-93900,0,0.00003128438599,31284385991443
0x8c72b6abda7b68808851de83e3e59fd47b8c4609,-69060,0,0,0
0x8c72b6abda7b68808851de83e3e59fd47b8c4609,-24840,0,0,0
0x8dc15493a8041f059f18ddba98ee7dcf93b838ad,-32220,-16080,49.3968634,49396863402841300000
0x8df8841d10f40f55dfed2ec025dd3b89567ef667,-69060,0,0.000001007548531,1007548531161
0x8e0439c0a49ab4cec1b0aa7fbad4d83ac84393f1,-30900,-24840,0.0002047948911,204794891055730
0x8e7feb111ee0b5dc5a285fee78b0aee876f3e1d2,-69060,0,0,0
0x8ef7db3d704a8d07cc612c9ad583e6fc4f50ae23,-93900,0,0.000009257137394,9257137394255
0x8ef7db3d704a8d07cc612c9ad583e6fc4f50ae23,-69060,0,0,0
0x8ef7db3d704a8d07cc612c9ad583e6fc4f50ae23,-24840,0,0,0
0x8f5102d67dd359829eb42988c9f620b4ebf0987b,-69060,0,0.000001004157645,1004157644670
0x8f773c07e53ddb3a0f0e40433d0d42d106f53f64,-23040,23040,0.00001,10000000000000
0x904d6cf53594e22a614714849884b8b2b16b2bbc,-23040,0,0.00132,1320000000000000
0x915e29652b5374f2819d95157fca0122562da2ea,-85140,-13860,0,0
0x915e29652b5374f2819d95157fca0122562da2ea,-69060,0,0,0
0x915e29652b5374f2819d95157fca0122562da2ea,-16080,-13860,0,0
0x91c27b75fcc4a31d2ec786f1dc2a211615a37338,-34320,-10980,0.000001001375387,1001375387435
0x934d531b72ca3d6b6853fe76ebb3c6ba288ac12c,-24840,0,0.0009583388914,958338891406827
0x93842d58fdf43d1bb64685ed4c7ba7766ac2b6d5,-69060,0,1.311980075,1311980074888500000
0x93a30f358ff3e49169c54749f71dc6d5eec6008b,-96120,-24000,0.06227504172,62275041716238000
0x93a30f358ff3e49169c54749f71dc6d5eec6008b,-69060,0,0,0
0x93a30f358ff3e49169c54749f71dc6d5eec6008b,-27060,-24000,0,0
0x95ee2ebac03ee1a27de22515156519371f152f01,-93900,0,0.00004113923203,41139232030623
0x95ee2ebac03ee1a27de22515156519371f152f01,-69060,0,0,0
0x95ee2ebac03ee1a27de22515156519371f152f01,-24840,0,0,0
0x9633d229b711dcbf06cdd8739238765e0f3135b0,-94740,-24840,0,0
0x9633d229b711dcbf06cdd8739238765e0f3135b0,-69060,0,0,0
0x9633d229b711dcbf06cdd8739238765e0f3135b0,-25680,-24840,0,0
0x9742f4ec7c5f92c00571ea0281c2cac24bda664a,-93900,0,0.00002011787115,20117871151695
0x9742f4ec7c5f92c00571ea0281c2cac24bda664a,-69060,0,0,0
0x9742f4ec7c5f92c00571ea0281c2cac24bda664a,-24840,0,0,0
0x97a0f2367c5d6da0d5b33fd2a96b67d3ae12cbac,-69060,0,0.004971578988,4971578988056990
0x97ce65cdb38b6a0cd777502fb3a68ebf562b9764,-69060,0,0.0000005950421962,595042196165
0x98a3e6c5faf1858f9781542d83b4f0f3fcecf27f,-17940,0,0.0001,100000000000000
0x993f759b607bb3831e4d957fb7aedadd7447726f,-23040,6960,0.0009895997658,989599765835422
0x997b86481ea10a414ac34acbcf1e3030274a618d,-69060,0,0,0
0x99b925609ac531e33b072db36c66b1bd266a5103,-69060,0,2.147113018,2147113017924240000
0x9a426c83ca780d6ceb5a05d717793d2e706a4264,-69060,0,0.000004929820065,4929820064701
0x9a84a1e6aa600a4aef8569a5320465a9b13e5601,-69060,0,0,0
0x9a86b8da46a6a87f1ef0fee5cb012ac7655cab0f,-34320,-16080,0.000001001125972,1001125971918
0x9c3f91356bdbceb5cbe56a68f1dae25f1caebd8e,-93900,0,0.000008800630265,8800630265178
0x9c3f91356bdbceb5cbe56a68f1dae25f1caebd8e,-69060,0,0,0
0x9c3f91356bdbceb5cbe56a68f1dae25f1caebd8e,-24840,0,0,0
0x9dfa88f5ebf9420027213e63281d540ba54ec00f,-23040,0,0.0006,600000000000000
0x9e1e9e0cc88df195ff4ec9314dacce8cd45bf763,-93900,0,0.000001567852371,1567852370767
0x9e1e9e0cc88df195ff4ec9314dacce8cd45bf763,-69060,0,0,0
0x9e1e9e0cc88df195ff4ec9314dacce8cd45bf763,-24840,0,0,0
0x9e23914e4128b890b94d15fe586ca32eeb56291b,-76020,0,0.00000965833317,9658333170391
0x9e23914e4128b890b94d15fe586ca32eeb56291b,-69060,0,0,0
0x9e23914e4128b890b94d15fe586ca32eeb56291b,-6960,0,0,0
0x9edaa8483f28214d7533aede03287c4a6bfb7a07,-93060,0,0.0001164182476,116418247612081
0x9edaa8483f28214d7533aede03287c4a6bfb7a07,-69060,0,0,0
0x9edaa8483f28214d7533aede03287c4a6bfb7a07,-24000,0,0,0
0x9ee0fe2c447c09cf29af9d3c57cb6396a4b28925,-29940,69060,0.01264293728,12642937284203800
0x9fdb39d48b10d620274e2380c13b584842715dbd,-10980,-6960,0.00001,10000000000000
0xa0beaa6ec671f4cc8b6d6ca52c46d6c252f525a8,-85140,0,0.00000324875912,3248759119982
0xa0beaa6ec671f4cc8b6d6ca52c46d6c252f525a8,-69060,0,0,0
0xa0beaa6ec671f4cc8b6d6ca52c46d6c252f525a8,-16080,0,0,0
0xa0bedf26e0593bb7a332c503dfe7fdc5f1c7292f,-32220,-13860,0.000001001984001,1001984000993
0xa0f600fb25cc03b731d2660c9cf864fa172f376e,-69060,0,0.0000001809671257,180967125748
0xa150a9195af7075ece3a88a2c9c026441acb1890,-16080,0,0.0002,200000000000000
0xa184675152892c0612820db97da765cfe8d54823,-29940,0,0.0001558154238,155815423797468
0xa1cf3176404a76e4816d0567cc26451092dc8a48,-69060,0,0.0000006865104252,686510425224
0xa280c6f0b32efbf7bb267130ae92b2c4a8156b22,-76020,0,0.000006333085494,6333085493861
0xa280c6f0b32efbf7bb267130ae92b2c4a8156b22,-69060,0,0,0
0xa280c6f0b32efbf7bb267130ae92b2c4a8156b22,-6960,0,0,0
0xa2e7002e0ffc42e4228292d67c13a81fdd191870,-69060,0,0.06351657551,63516575506357300
0xa30e48c7826eed00223224dfde038347b983f0f1,-69060,0,0.003918848651,3918848650990180
0xa35c949f8dfa0987fb7009683ed4b27f3763ee87,-76020,0,0.000004917869441,4917869440853
0xa35c949f8dfa0987fb7009683ed4b27f3763ee87,-69060,0,0,0
0xa35c949f8dfa0987fb7009683ed4b27f3763ee87,-6960,0,0,0
0xa3b73f94474ad5d7622147c678680fefa550fe96,-10980,-6960,0.000001,1000000000000
0xa3d18b20b2b795cdb487eaec2b86f1b89bdfdc60,-10980,-6960,0.0001,100000000000000
0xa48372b62c5c0efa660a381df299c508162d0724,-23040,0,0.001206770912,1206770912259200
0xa4a5ee3841d3aee0399c01c10eebba3216f983dd,-25680,-16080,0.00003167508621,31675086213144
0xa58627a29bb59743ce1d781b1072c59bb1dda86d,-105960,-23040,145.3829909,145382990944999000000
0xa58627a29bb59743ce1d781b1072c59bb1dda86d,-69060,0,0,0
0xa58627a29bb59743ce1d781b1072c59bb1dda86d,-36900,-23040,0,0
0xa5a333d7b77ad4543202d51a9d3da93f9e7babb4,-69060,0,0.00004981347817,49813478168962
0xa65ec0989d5832addfe6565cd6441cc27d820ead,-36900,0,0.01128310826,11283108256436600
0xa6671145b89dd5cfc9812be7bc437579feda186a,-103080,-32220,0.00007696892816,76968928156408
0xa6671145b89dd5cfc9812be7bc437579feda186a,-69060,0,0,0
0xa6671145b89dd5cfc9812be7bc437579feda186a,-34020,-32220,0,0
0xa7a85623db428c9bdf92e0c9269d4f5b5fca78a8,-115140,0,0,0
0xa7a85623db428c9bdf92e0c9269d4f5b5fca78a8,-69060,0,0,0
0xa7a85623db428c9bdf92e0c9269d4f5b5fca78a8,-46080,0,0,0
0xa913da67992c99c7a2fb41c3bd91a4bedc746623,-23040,23040,0.00001,10000000000000
0xa926d451fb4afd2ec501a477e1d1eff2bd414eb7,-23520,-23220,0.0009719820434,971982043445317
0xaac5b421889ea24a13b801920e0ca968a6d0eab0,-76020,0,0.000004753135357,4753135357064
0xaac5b421889ea24a13b801920e0ca968a6d0eab0,-69060,0,0,0
0xaac5b421889ea24a13b801920e0ca968a6d0eab0,-6960,0,0,0
0xaad2014cbdc7a6bb45d9b3ab0f509b4c9f15df3c,-69060,0,0,0
0xaad7d219250fbfc8fe61010e5772d89584f6349c,-48300,-43200,0.000009006224945,9006224944776
0xaaf983a8948e47ec18600010e36f7a08881f224a,-69060,0,0.0000007028710079,702871007900
0xac1301f11a30f5de95c8dc90379781be09962a1b,-23040,0,0.00043,430000000000000
0xac3aebef46b87b00cd28351da31e0be50de13db3,-23040,0,0.00001,10000000000000
0xac3cf352d4a97a41d85a0c915ea8eccf38c71f3b,-76020,0,0.000004699636623,4699636623339
0xac3cf352d4a97a41d85a0c915ea8eccf38c71f3b,-69060,0,0,0
0xac3cf352d4a97a41d85a0c915ea8eccf38c71f3b,-6960,0,0,0
0xacaec33fca95b1351927aa092c28bd813c525226,-69060,0,0,0
0xad75be59ff57741c9d9d3d7969f834f488fdb9ea,-69060,0,0,0
0xae0972ff7ad2665a0f004e34996027a7d449ad2c,-48120,-43440,0.000003002047833,3002047832687
0xaf113d30fe55b1300bb18ce659165123f407e043,-40920,-34020,0.002000450187,2000450187404500
0xb09854cefce68aa737688533e1776603602e09de,-93900,0,0.000006168337845,6168337844571
0xb09854cefce68aa737688533e1776603602e09de,-69060,0,0,0
0xb09854cefce68aa737688533e1776603602e09de,-24840,0,0,0
0xb14130755bdc32f3540b8ff1ab417304c80d0eef,-69060,0,0.05281322618,52813226183734000
0xb1ef19eab856aa3622529a298324ab6446ade9fa,-34680,-16080,0.000001003355474,1003355473945
0xb1f6abf3436938d1f87b7a570f1c4b66deec3b86,-69060,0,0,0
0xb43339abb781a11ffc669c0e6759feb99d933a2b,-10980,-6960,0.0001,100000000000000
0xb61730438b1137ff13a077aedefbd487bf25c992,-23040,0,0.00139313381,1393133810234730
0xb67cd71a8dc7b3639befd7b99bcd700e176b68be,-23040,0,0.00037,370000000000000
0xb6afee3c05120a78697ba0d786d03ea91d7622e4,-76020,0,0.00001055976431,10559764306385
0xb6afee3c05120a78697ba0d786d03ea91d7622e4,-69060,0,0,0
0xb6afee3c05120a78697ba0d786d03ea91d7622e4,-6960,0,0,0
0xba89374b439adf261857227a95f7dc3fd1cc3eb3,-69060,0,0,0
0xbadf5f4edab6ec9080eb250969ca7d605335b602,-23040,0,0.0002089874059,208987405942840
0xbb50690db3897ca5b1f63cff6e0c061b93f9bfbd,-76020,0,0.0085120391,8512039100423010
0xbb50690db3897ca5b1f63cff6e0c061b93f9bfbd,-69060,0,0,0
0xbb50690db3897ca5b1f63cff6e0c061b93f9bfbd,-6960,0,0,0
0xbb89c72b4a77be7760190160e97a596c7ed7ec11,-24840,0,0.0009782270328,978227032786677
0xbbc919eb765353cabaae9fa495ce639bf42320e2,-76020,0,0.000003616168124,3616168123545
0xbbc919eb765353cabaae9fa495ce639bf42320e2,-69060,0,0,0
0xbbc919eb765353cabaae9fa495ce639bf42320e2,-6960,0,0,0
0xbbcf2eea4f6e73a6ec06a829d6510d0460213091,-69060,0,0,0
0xbc4a67a16d867429709f606df61922574385e4ff,-32220,-20820,0.001194264603,1194264603210670
0xbc547403edd21afe9bbeec7881bb10d3df0887f5,-69060,0,0.00000001293899797,12938997973
0xbc8bccc5b1ba605b73fdf171cf463956de9eb455,-69060,0,0,0
0xbcbf04f1c25bed87c413af04a2e4f89b3448cf79,-69060,0,0,0
0xbcf7e11e045c4bd495e79b8a3bee8119b7692da8,-23040,0,0.001134364123,1134364122608090
0xbd80ec3b2b3ccc1c83cf331bd49e9a5f48e23e91,-10980,-6960,0.000001,1000000000000
0xbdaf6e586870e65ae06088ca9b425b27f61a82df,-69060,0,0.01354434885,13544348852490400
0xbf543d3ec15a8b6f2e60c4993147f0a07105cb2e,-93900,0,0.0001015308917,101530891702477
0xbf543d3ec15a8b6f2e60c4993147f0a07105cb2e,-69060,0,0,0
0xbf543d3ec15a8b6f2e60c4993147f0a07105cb2e,-24840,0,0,0
0xbfced03ec719856d10ffd065a5a38e1b36bbe7f0,-69060,0,3.351219086,3351219085503070000
0xbfe40f8bb4599c06c4737b73c46eaef9c53cacdd,-23040,23040,0.0002,200000000000000
0xc012200359debedd512c4b4b5718c7b8b1cf3e31,-76020,0,0.000002846833865,2846833865226
0xc012200359debedd512c4b4b5718c7b8b1cf3e31,-69060,0,0,0
0xc012200359debedd512c4b4b5718c7b8b1cf3e31,-6960,0,0,0
0xc021f8b55d22de26ed8e4d4b955ab031bbb5ade8,-69060,0,0,0
0xc254606029a7488bfa383afda77784b9bd276548,-48060,-43560,0.000005003388298,5003388297980
0xc26fa15c1aced4eb3e86fe14d1a2d809d2ca6c3e,-23040,0,0.0006,600000000000000
0xc2ff5a51f71980414cd90321e1f12db25583bc96,-69060,0,0,0
0xc3576957a4b8827ecf3f1f44a4ae3544cb973a64,-69060,0,1.145221633,1145221633252790000
0xc3cb47f1d74abc82cc9acd748c9c6714f9c77eff,-85140,0,0.001003046172,1003046171509030
0xc3cb47f1d74abc82cc9acd748c9c6714f9c77eff,-69060,0,0,0
0xc3cb47f1d74abc82cc9acd748c9c6714f9c77eff,-16080,0,0,0
0xc4f5d1b030b67ec8db98a55e5509807bfc2996ab,-69060,0,0.00000112131586,1121315859973
0xc573fde65fb232a4b55fd395965f17622290ef35,-24840,0,0.00164,1640000000000000
0xc574aa8461195018ca1dfd6e9705e0d032e1077b,-326100,-252720,43.62095947,43620959468448400000
0xc574aa8461195018ca1dfd6e9705e0d032e1077b,-69060,-69000,0,0
0xc574aa8461195018ca1dfd6e9705e0d032e1077b,-69060,-65940,0,0
0xc574aa8461195018ca1dfd6e9705e0d032e1077b,-69060,0,0,0
0xc574aa8461195018ca1dfd6e9705e0d032e1077b,-40080,-39540,0,0
0xc574aa8461195018ca1dfd6e9705e0d032e1077b,-39540,-39120,0,0
0xc574aa8461195018ca1dfd6e9705e0d032e1077b,-39300,-39120,0,0
0xc59f63d0abc9fc5063b108234151797c167fcd07,-69060,0,0.0000002814218955,281421895477
0xc62c91bd0fb3c05974820c502044e0799cd12406,-69060,0,5.722354543,5722354543187300000
0xc6ae9caec30a5049de846ae1c6bed7d85614e3ec,-69060,0,0,0
0xc72f3d59d1984304536ea4848614f11679383eef,-69060,0,0,0
0xc732cf6ba8bbf031b765fbd5799f2aea321e6483,-29940,69060,0.01264293728,12642937284203800
0xc783bb55da55299078b723fd26abdf457fcc7966,-24840,0,0.002086012708,2086012707794750
0xc814c5ddcf729fdf97ea80942f1bf0d6947c0da0,-23040,23040,0.002009,2009000000000000
0xc84527abce0b2bed0488116a4933ba09b696288e,-24840,0,0.001025718853,1025718853275140
0xc875a15956b4a47c8e85791d9891577eec762bc2,-35820,-6960,0.01556018376,15560183763509600
0xc8d779198424aa48489babbea40434fba201c61d,-69060,0,25.58838669,25588386689867400000
0xca1602ca6817e8dcc53e797f1a43f3001cd69b26,-10980,-6960,0.000001,1000000000000
0xcb50b7b7e015dd21a91dfa82ff7cd2a51eead4e9,-76020,0,0.000001740984401,1740984401091
0xcb50b7b7e015dd21a91dfa82ff7cd2a51eead4e9,-69060,0,0,0
0xcb50b7b7e015dd21a91dfa82ff7cd2a51eead4e9,-6960,0,0,0
0xcef0e56b84ad7d5be9edcb7faf66f85ae83942a4,-69060,0,27.30182157,27301821567731300000
0xcf6a84e15c0fa934f4478e5ab12adb224fd4a17e,-35280,-16080,0.000001004008012,1004008012248
0xcf9832e039c1920a17ee4ab34a23d3593d11a7ca,-69060,0,1.603921232,1603921232028400000
0xcfa06e2641841071bb0fc99bc2d96f96857f67d4,-92100,23040,0.0005455508942,545550894218688
0xcfa06e2641841071bb0fc99bc2d96f96857f67d4,-69060,0,0,0
0xcfa06e2641841071bb0fc99bc2d96f96857f67d4,-23040,23040,0,0
0xcfb73e20d516c6a6f5503603904c0fe7ecae0b97,-69060,0,0.00002484119985,24841199847772
0xd040009f57ae60c1b83db8eba50ee5aa58e36640,-23040,0,0.001396705653,1396705652793350
0xd19496be4abd2641955b1136568a537296614c10,-76020,0,0.00000583855741,5838557410230
0xd19496be4abd2641955b1136568a537296614c10,-69060,0,0,0
0xd19496be4abd2641955b1136568a537296614c10,-6960,0,0,0
0xd21bf575fb36ae45370655c79886b37173b11a41,-29940,-16080,0.02142136096,21421360962157800
0xd2eef7f1af5e72fd421c44caa5c2e1292d4f1b0e,-23040,23040,0.0001,100000000000000
0xd426211d55db8350ddbb86ea86aa0ecf8931c951,-76020,0,0.000003742240344,3742240343620
0xd426211d55db8350ddbb86ea86aa0ecf8931c951,-69060,0,0,0
0xd426211d55db8350ddbb86ea86aa0ecf8931c951,-6960,0,0,0
0xd4f0841d4a939189e10afc69c82947a2668c517b,-23040,23040,0.0003,300000000000000
0xd796e113f196e904bb189c8a8a37a405e3338c6f,-99000,-16080,0,0
0xd796e113f196e904bb189c8a8a37a405e3338c6f,-69060,0,0,0
0xd796e113f196e904bb189c8a8a37a405e3338c6f,-29940,-16080,0,0
0xd8b40db7267ea9ae42f83711ef704079816b0f43,-6960,0,0.0002,200000000000000
0xd9fa80eed8634e57a8fa4b781fcbb3faeda39849,-69060,0,0,0
0xda035641151d42aa4a25ce51de8f6e53eae0ded7,-69060,0,1.522722218,1522722218338100000
0xda2cb4d394e0aff93bf45b00f240d39eb07aa0c8,-25800,-15660,0.0228112792,22811279203747600
0xdaac6a819716f11ab67b257c0fb637de0f8cb655,-13860,-6960,0.0002,200000000000000
0xdb1f91772c19e39a3e084800f0cbac2d67b5ea4c,-85140,0,0.00001540686734,15406867343969
0xdb1f91772c19e39a3e084800f0cbac2d67b5ea4c,-69060,0,0,0
0xdb1f91772c19e39a3e084800f0cbac2d67b5ea4c,-16080,0,0,0
0xdb9a6a20dd4bdea836a1300714a3a6ef73266c6f,-10980,-6960,0.00001,10000000000000
0xdbae4a204a9ee579e402c7cf9f72005ecbf8f8e4,-39120,69060,0.0003103064468,310306446849188
0xdc5a4cdca9f79be1d1c3ecb283847df1c8d33105,-39120,-23040,0.0004182348503,418234850280547
0xdc8c1959c74ab2cb3819add153e62739d12be550,-22080,-21840,0,0
0xdd0ae174d1e641031e1f26d96338f2552ef03220,-69060,0,1.893884492,1893884491964020000
0xdd1dbaa78549bd83e1ab19637c3e19e878ad4a0c,-69060,0,0.6120427183,612042718343016000
0xde5f384ba0575711bab32f7a769d355e29f5a450,-69060,0,26.56767653,26567676526348600000
0xde60633b64b1970611e38f6d778dbb82310c08b7,-69060,0,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-832020,-672120,20.73889449,20738894492877500000
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-69060,0,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-46080,-40080,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-36900,-35580,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-36840,0,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-34260,-32520,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-31860,-23040,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-31440,-30660,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-31260,-30240,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-30660,-30000,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-30240,-28680,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-30060,-28320,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-29940,-26400,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-29520,-27900,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-29220,-27300,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-28920,-26760,0,0
0xdf08dfb2752c2bf55facc363f1568d4cf9606110,-28920,-25440,0,0
